date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:40:42	5974/5974	---M--	200	added ('OK')	image/png	etag:%225b6f8a6d57b5e11154a1dedc023b1026%22	https://anvogue-html.vercel.app/assets/images/product/color/yellow.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/yellow.png	(from https://anvogue-html.vercel.app/fashion6.html)
18:40:43	665849/665849	---M--	200	added ('OK')	image/png	etag:%22b5a7e93b5e37bf8a6a55a4c3e78a4fdd%22	https://anvogue-html.vercel.app/assets/images/slider/bg7-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg7-1.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:43	482640/482640	---M--	200	added ('OK')	image/png	etag:%22883b500c9f336b0e9f4159b229f8952c%22	https://anvogue-html.vercel.app/assets/images/avatar/5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/5.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:44	348859/348859	---M--	200	added ('OK')	image/png	etag:%22898a6a368e2718415407fd2435ef11f9%22	https://anvogue-html.vercel.app/assets/images/avatar/6.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/6.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:44	653829/653829	---M--	200	added ('OK')	image/png	etag:%225a9d6ac2cf272bf11397a6e6b2b049e5%22	https://anvogue-html.vercel.app/assets/images/avatar/7.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/7.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:44	331401/331401	---M--	200	added ('OK')	image/png	etag:%2278f510e10378e56539018760ad81a45d%22	https://anvogue-html.vercel.app/assets/images/avatar/8.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/avatar/8.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:45	1202371/1202371	---M--	200	added ('OK')	image/png	etag:%22d4c5bbcaff9b9d35549c374f30f0ce77%22	https://anvogue-html.vercel.app/assets/images/banner/6.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/6.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:46	982115/982115	---M--	200	added ('OK')	image/png	etag:%2236df294f32b3ef23754f5e45f9a19a4f%22	https://anvogue-html.vercel.app/assets/images/banner/7.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/7.png	(from https://anvogue-html.vercel.app/fashion7.html)
18:40:46	399023/399023	---M--	200	added ('OK')	image/png	etag:%220602e651f619c5eb2472b2d0c5caf5ff%22	https://anvogue-html.vercel.app/assets/images/slider/bg8-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg8-1.png	(from https://anvogue-html.vercel.app/fashion8.html)
18:40:46	279245/279245	---M--	200	added ('OK')	image/png	etag:%2279fff6fd13060830b0da995002add9f3%22	https://anvogue-html.vercel.app/assets/images/slider/bg8-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg8-2.png	(from https://anvogue-html.vercel.app/fashion8.html)
18:40:46	338996/338996	---M--	200	added ('OK')	image/png	etag:%229fa5e7af1b502bbf94166fa50487d151%22	https://anvogue-html.vercel.app/assets/images/slider/bg8-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg8-3.png	(from https://anvogue-html.vercel.app/fashion8.html)
18:40:47	646947/646947	---M--	200	added ('OK')	image/png	etag:%2271046c81b4a9655659970ba025efe99d%22	https://anvogue-html.vercel.app/assets/images/banner/8.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/8.png	(from https://anvogue-html.vercel.app/fashion8.html)
18:40:47	577372/577372	---M--	200	added ('OK')	image/png	etag:%2286f04baad7f027b88ff4eef4119ea5f0%22	https://anvogue-html.vercel.app/assets/images/banner/9.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/9.png	(from https://anvogue-html.vercel.app/fashion8.html)
18:40:48	169697/169697	---M--	200	added ('OK')	image/png	etag:%22f6257b95290aba9ac841888b03afbee2%22	https://anvogue-html.vercel.app/assets/images/slider/bg9-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg9-1.png	(from https://anvogue-html.vercel.app/fashion9.html)
18:40:48	174836/174836	---M--	200	added ('OK')	image/png	etag:%221472849a3e2cec21b5a01998f355b350%22	https://anvogue-html.vercel.app/assets/images/slider/bg9-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg9-2.png	(from https://anvogue-html.vercel.app/fashion9.html)
18:40:48	163776/163776	---M--	200	added ('OK')	image/png	etag:%2234dc60e93bd91e54bea583892780b6f0%22	https://anvogue-html.vercel.app/assets/images/slider/bg9-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg9-3.png	(from https://anvogue-html.vercel.app/fashion9.html)
18:40:49	162191/162191	---M--	200	added ('OK')	image/png	etag:%22221214397133b0a6370f35725575d334%22	https://anvogue-html.vercel.app/assets/images/banner/10.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/10.png	(from https://anvogue-html.vercel.app/fashion9.html)
18:40:49	115431/115431	---M--	200	added ('OK')	image/png	etag:%22fa34883abead0a48a7bb87103d872bb4%22	https://anvogue-html.vercel.app/assets/images/banner/11.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/11.png	(from https://anvogue-html.vercel.app/fashion9.html)
18:40:50	234289/234289	---M--	200	added ('OK')	image/png	etag:%22be00781fb9017d349cd14557a1b41c7d%22	https://anvogue-html.vercel.app/assets/images/banner/12.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/12.png	(from https://anvogue-html.vercel.app/fashion9.html)
18:40:50	300387/300387	---M--	200	added ('OK')	image/png	etag:%22cf360fcdf6b33a478225ea5c053e493b%22	https://anvogue-html.vercel.app/assets/images/slider/bg10-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg10-1.png	(from https://anvogue-html.vercel.app/fashion10.html)
18:40:50	292292/292292	---M--	200	added ('OK')	image/png	etag:%2207dd47711ec02726e4da929d932f1564%22	https://anvogue-html.vercel.app/assets/images/slider/bg10-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg10-2.png	(from https://anvogue-html.vercel.app/fashion10.html)
18:40:51	379957/379957	---M--	200	added ('OK')	image/png	etag:%22157e1a48f574dee6742e41051cb95476%22	https://anvogue-html.vercel.app/assets/images/slider/bg10-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg10-3.png	(from https://anvogue-html.vercel.app/fashion10.html)
18:40:51	196584/196584	---M--	200	added ('OK')	image/png	etag:%22a9f6aab3d2b1f55c2de5890b55948e1f%22	https://anvogue-html.vercel.app/assets/images/slider/bg11-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg11-1.png	(from https://anvogue-html.vercel.app/fashion11.html)
18:40:52	183650/183650	---M--	200	added ('OK')	image/png	etag:%224513f773cfe348cbdd7d6531753c63a6%22	https://anvogue-html.vercel.app/assets/images/slider/bg11-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg11-2.png	(from https://anvogue-html.vercel.app/fashion11.html)
18:40:52	249530/249530	---M--	200	added ('OK')	image/png	etag:%221068bc429744d6207d0e0a9735925d3c%22	https://anvogue-html.vercel.app/assets/images/slider/bg11-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg11-3.png	(from https://anvogue-html.vercel.app/fashion11.html)
18:40:53	201990/201990	---M--	200	added ('OK')	image/png	etag:%224dc422e1c7e49ae2bf4c2b239d73c4dd%22	https://anvogue-html.vercel.app/assets/images/banner/13.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/13.png	(from https://anvogue-html.vercel.app/fashion11.html)
18:40:53	224559/224559	---M--	200	added ('OK')	image/png	etag:%22bda0e471dd55750b37d581a5986e53f2%22	https://anvogue-html.vercel.app/assets/images/banner/14.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/14.png	(from https://anvogue-html.vercel.app/fashion11.html)
18:40:54	1109639/1109639	---M--	200	added ('OK')	image/png	etag:%220763a49b12cf3daac614499c3f717c85%22	https://anvogue-html.vercel.app/assets/images/slider/bg-underwear1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg-underwear1.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:54	1170572/1170572	---M--	200	added ('OK')	image/png	etag:%22f913f3c0109b7b30e980d156a37c8289%22	https://anvogue-html.vercel.app/assets/images/slider/bg-underwear2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg-underwear2.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:54	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2026%20Mar%202025%2013:10:53%20GMT	https://anvogue-html.vercel.app/shop/breadcrumb-img	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/shop/breadcrumb-img.cb.delayed	(from https://anvogue-html.vercel.app/underwear.html)
18:40:55	171053/171053	---M--	200	added ('OK')	image/png	etag:%22e88f3c8b1061ae785a582940a2cf31a5%22	https://anvogue-html.vercel.app/assets/images/collection/underwear1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/underwear1.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:55	211954/211954	---M--	200	added ('OK')	image/png	etag:%22739b31059225cc14fe559b99237b9c09%22	https://anvogue-html.vercel.app/assets/images/collection/underwear2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/underwear2.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:56	174686/174686	---M--	200	added ('OK')	image/png	etag:%22df3836ca75df9ffc43324b0b9324b8dc%22	https://anvogue-html.vercel.app/assets/images/collection/underwear3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/underwear3.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:56	223240/223240	---M--	200	added ('OK')	image/png	etag:%22257015ad143deacecb9876233e572ee4%22	https://anvogue-html.vercel.app/assets/images/collection/underwear4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/underwear4.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:56	960325/960325	---M--	200	added ('OK')	image/png	etag:%22e39f4933efbeb08f033e1c5564facf3d%22	https://anvogue-html.vercel.app/assets/images/product/fashion/34-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/34-1.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:57	690223/690223	---M--	200	added ('OK')	image/png	etag:%22ba7d4e86af3f05b18def110cf1dc5572%22	https://anvogue-html.vercel.app/assets/images/product/fashion/34-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/34-2.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:57	619818/619818	---M--	200	added ('OK')	image/png	etag:%22282e64e1d70ba790c844db6bd8babce1%22	https://anvogue-html.vercel.app/assets/images/product/fashion/34-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/34-3.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:58	967140/967140	---M--	200	added ('OK')	image/png	etag:%22a82c33b8e7d38fe0df37d0b81a79236c%22	https://anvogue-html.vercel.app/assets/images/product/fashion/34-4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/fashion/34-4.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:58	3687/3687	---M--	200	added ('OK')	image/png	etag:%228af4a5f51a9d9de52e7598eae8d6b22f%22	https://anvogue-html.vercel.app/assets/images/product/color/underwear-black.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/underwear-black.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:58	4460/4460	---M--	200	added ('OK')	image/png	etag:%221ac2a8708b0f7e224e9e4f7ee8c49b94%22	https://anvogue-html.vercel.app/assets/images/product/color/underwear-red.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/underwear-red.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:59	3759/3759	---M--	200	added ('OK')	image/png	etag:%2208369a8a4b5338895470e9cd384ddd50%22	https://anvogue-html.vercel.app/assets/images/product/color/underwear-white.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/color/underwear-white.png	(from https://anvogue-html.vercel.app/underwear.html)
18:40:59	639377/639377	---M--	200	added ('OK')	image/png	etag:%22a3e6442a202b84ff4f7a575b3128c9e3%22	https://anvogue-html.vercel.app/assets/images/banner/15.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/15.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:00	615066/615066	---M--	200	added ('OK')	image/png	etag:%2222c308bebfecfcd9273a46f5216d03d2%22	https://anvogue-html.vercel.app/assets/images/banner/16.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/16.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:00	621060/621060	---M--	200	added ('OK')	image/png	etag:%222afd2e02e5178c9c1057cccab554d5e3%22	https://anvogue-html.vercel.app/assets/images/banner/17.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/17.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:01	2049690/2049690	---M--	200	added ('OK')	image/png	etag:%22c75a6aa1dc5f796a60dcda0df914e3b8%22	https://anvogue-html.vercel.app/assets/images/blog/4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/blog/4.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:02	3039301/3039301	---M--	200	added ('OK')	image/png	etag:%22a35df580010573a36e50f0c3d31b61a6%22	https://anvogue-html.vercel.app/assets/images/blog/6.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/blog/6.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:02	415883/415883	---M--	200	added ('OK')	image/png	etag:%22f76b3b0f522366d2552e2f8b95570b3d%22	https://anvogue-html.vercel.app/assets/images/instagram/6.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/6.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:02	368071/368071	---M--	200	added ('OK')	image/png	etag:%2251cac9feab0fc7d49d87351eff964a23%22	https://anvogue-html.vercel.app/assets/images/instagram/7.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/7.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:02	429760/429760	---M--	200	added ('OK')	image/png	etag:%2270d67748407cfa07e6bfb38e7a815d5b%22	https://anvogue-html.vercel.app/assets/images/instagram/8.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/8.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:03	366707/366707	---M--	200	added ('OK')	image/png	etag:%22e867164fae30683ac6bd92a8f81d37de%22	https://anvogue-html.vercel.app/assets/images/instagram/9.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/9.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:03	2069298/2069298	---M--	200	added ('OK')	image/png	etag:%2223475b0f220c3a5a35937602bc39230f%22	https://anvogue-html.vercel.app/assets/images/blog/5.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/blog/5.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:03	267617/267617	---M--	200	added ('OK')	image/png	etag:%2208e85f09d222c4b0158c413202ddab42%22	https://anvogue-html.vercel.app/assets/images/instagram/14.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/14.png	(from https://anvogue-html.vercel.app/underwear.html)
18:41:04	120107/120107	---M--	200	added ('OK')	image/png	etag:%22b482f5f7cdf76c4857641ff6b60864c9%22	https://anvogue-html.vercel.app/assets/images/other/bg-feature-cosmetic.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/other/bg-feature-cosmetic.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:04	812340/812340	---M--	200	added ('OK')	image/png	etag:%2229d153ea3707ad788bcbc1842d2e16fe%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/4-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/4-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:04	836546/836546	---M--	200	added ('OK')	image/png	etag:%22c2b5f843c1740d116f204d22093ca019%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/4-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/4-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:05	908643/908643	---M--	200	added ('OK')	image/png	etag:%22fb41b02943b1ddea1189e0d60390ee75%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/7-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/7-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:05	932606/932606	---M--	200	added ('OK')	image/png	etag:%224ca49ee7e6e389b71ddc255fd6d4e230%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/7-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/7-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:05	606591/606591	---M--	200	added ('OK')	image/png	etag:%22f96a8946dad0b666f83684036ffa2ee2%22	https://anvogue-html.vercel.app/assets/images/slider/bg-cos1-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg-cos1-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:06	738293/738293	---M--	200	added ('OK')	image/png	etag:%22e95cc244327b5cc7888023200cdf4156%22	https://anvogue-html.vercel.app/assets/images/slider/bg-cos1-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg-cos1-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:06	948724/948724	---M--	200	added ('OK')	image/png	etag:%221c1f8a410ccdddfceda9ca91cf0b1f9e%22	https://anvogue-html.vercel.app/assets/images/slider/bg-cos1-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/slider/bg-cos1-3.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:07	868582/868582	---M--	200	added ('OK')	image/png	etag:%2287b395addc17ad53f7b0ef48ce2af2e5%22	https://anvogue-html.vercel.app/assets/images/collection/body.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/body.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:07	246005/246005	---M--	200	added ('OK')	image/png	etag:%22fd1f6f428a51500ceaeade82cbda1387%22	https://anvogue-html.vercel.app/assets/images/collection/skin.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/skin.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:07	279074/279074	---M--	200	added ('OK')	image/png	etag:%22d48b1ff33862bcfe2c7f88297fda17c8%22	https://anvogue-html.vercel.app/assets/images/collection/hair.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/hair.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:08	449483/449483	---M--	200	added ('OK')	image/png	etag:%22ee8d4932960092c52c1d843b3b09c8b4%22	https://anvogue-html.vercel.app/assets/images/collection/accessories-cos.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/collection/accessories-cos.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:08	832901/832901	---M--	200	added ('OK')	image/png	etag:%228e1b85a2ed26e538f52dc7b6e5cf41af%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/8-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/8-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:09	815433/815433	---M--	200	added ('OK')	image/png	etag:%220f824f7b3327064f8dc887f83be971af%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/3-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/3-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:09	794734/794734	---M--	200	added ('OK')	image/png	etag:%225de9fee63f4310c80719f5f3e48589a5%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/5-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/5-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:09	864733/864733	---M--	200	added ('OK')	image/png	etag:%225711ca457cf8988d0cf3e3bcff407e19%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/3-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/3-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:10	831967/831967	---M--	200	added ('OK')	image/png	etag:%221840ce78f3a2e3689fb8510dbdc63b08%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/2-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/2-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:10	893937/893937	---M--	200	added ('OK')	image/png	etag:%22de2ac848fcf542966404e94078e7ae89%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/9-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/9-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:10	825616/825616	---M--	200	added ('OK')	image/png	etag:%22983343855d5b8a77cd70343ec659deed%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/6-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/6-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:11	869080/869080	---M--	200	added ('OK')	image/png	etag:%22088489a4594ac6aefde5b9fba11bc081%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/6-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/6-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:11	896133/896133	---M--	200	added ('OK')	image/png	etag:%220e9f017478e8e26a6360f39715e1f676%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/5-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/5-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:11	196821/196821	---M--	200	added ('OK')	image/png	etag:%22b47009d447b35805d6e72dd3c36dbc8d%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/1-1.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/1-1.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:12	179698/179698	---M--	200	added ('OK')	image/png	etag:%2223dd1b5aa7c85fcb84e92068cc6c7b57%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/1-2.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/1-2.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:12	375507/375507	---M--	200	added ('OK')	image/png	etag:%22405cd432964f37f4d701988d469e8603%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/1-3.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/1-3.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:12	308291/308291	---M--	200	added ('OK')	image/png	etag:%221ac4032bc4f97a4907fc0d95267057c3%22	https://anvogue-html.vercel.app/assets/images/product/cosmetic/1-4.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/product/cosmetic/1-4.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:13	680337/680337	---M--	200	added ('OK')	image/png	etag:%2252c92036048ac62e1cecaa9863320549%22	https://anvogue-html.vercel.app/assets/images/banner/before.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/before.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:13	520274/520274	---M--	200	added ('OK')	image/png	etag:%22433a4ff4e7e0eefbe99416ca656484fe%22	https://anvogue-html.vercel.app/assets/images/banner/after.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/after.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:14	1046097/1046097	---M--	200	added ('OK')	image/png	etag:%22d519e4f0952ceb0c952c72e77e8b803c%22	https://anvogue-html.vercel.app/assets/images/banner/bg-testi-cos.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/banner/bg-testi-cos.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:14	212033/212033	---M--	200	added ('OK')	image/png	etag:%22c41a19adbc5805fe152d51adc4f2fe30%22	https://anvogue-html.vercel.app/assets/images/instagram/11.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/11.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:14	254230/254230	---M--	200	added ('OK')	image/png	etag:%223a552881ee1256148a986c431166083a%22	https://anvogue-html.vercel.app/assets/images/instagram/12.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/12.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
18:41:15	320531/320531	---M--	200	added ('OK')	image/png	etag:%229dc92fe0fd9966c05fb07334ac4c2eec%22	https://anvogue-html.vercel.app/assets/images/instagram/13.png	C:/Users/monuk/Downloads/Shooping%20Site/anvogue-html.vercel.app/assets/images/instagram/13.png	(from https://anvogue-html.vercel.app/cosmetic1.html)
